verse_key,version_id,eng,local
LUK.16.24,1731,"He shouted, Father Abraham, have mercy on me. Send Lazarus to dip the tip of his finger in water and cool my tongue, because Im suffering in this flame.","Esikafʋɛ'n kɔ tɩan, yɩ́ nwan: Mɩ́n sɩ Abalahamʋn, nwun mɩ́n nwʋn anwunnvoe. Sʋan Lazaa maan ɔ bɔ́ yɩ́ sa bɛtɩa kʋn nzue nɩn anun ɔ fá kpɩ́n mɩ́n tofeleman nɩn asʋ. Ɔ sanlɩn kɛ sɩ̂n'n lɛ kele mɩ́n yalɛ kpili sʋnman."
LUK.9.22,1731,"He said, The Human Onemust suffer many things and be rejected—by the elders, chief priests, and the legal experts—and be killed and be raised on the third day.","Ɔ kɔ han kɔ tʋ sʋ kɛ: Ɔ di kɛ Mân Baa'n nwun amannɩɛ kpa. Izalayɛ mân nɩn anun mgbain'n-mɔ, nʋn Nyanmɩan tɛɛyɩfʋɛ mgbain'n-mɔ ɔ nʋn mala nɩn asʋ mgbain'n-mɔ, bɛ 'ba yɩ yɩ́ bɛ tʋ. Bɛ 'ba hun yɩ́. Bɛ kun yɩ́ a, yɩ́ cɩan nsan nɩn asʋ ɔ 'tinnge."
LUK.15.27,1731,"The servant replied, Your brother has arrived, and your father has slaughtered the fattened calf because he received his son back safe and sound.","Akʋa'n nwan: Wɔ́ nianman bian nɩn a sa a a. Kɛmɔ wɔ́ sɩ a nwun kɛ ɔ tɩ akpɔlɛ mɔ ɛjɔlɛ ɛtɛ fɩ́ɩ́ a ndʋ man yɩ́'n, ɔ a man b'a hun ɛnalɛ'n mɔ ɔ'a lɔ kpa'n."
LUK.10.34,1731,"The Samaritan went to him and bandaged his wounds, tending them with oil and wine. Then he placed the wounded man on his own donkey, took him to an inn, and took care of him.","Ɔ kɔ hyʋɩn kɔ kpunnge yɩ́, ɔ kɔ gugua yɩ́ nganlan'n-mɔ anun ayile, ɔ kɔ cɩcɩ sʋ. Ɛsɛ afunlunmun'n mɔ yɩ́ muonun ɔ tɩ sʋ'n, ɔ kɔ fa wuluwafʋɛ'n kɔ síe sʋ, ɔ nʋn yɩ́ kɔ hɔ kpɛnunsɩn sua kʋn anun, nán ɔ'a nɩan yɩ́."
LUK.17.17,1731,"Jesus replied, Werent ten cleansed? Where are the other nine?.","Ɛhɩ a, Zozi nwan: Bɛ́ kokobefʋɛ bulu'n, asʋ bɛ́ kʋalaa bɛ́ nwʋn a nza man ɔ? Nan kokobefʋɛ ngʋanlan ɛhɩnlɩn, bɛ halɩ bɛ́ dɩɛ nin?."
LUK.12.23,1731,There is more to life than food and more to the body than clothing.,Ɔ sanlɩn kɛ ngʋan'n tɩ like cɩnnjɩn kpa ɔ tala alɩɛ'n. Yɛ̂ anwʋnnaan'n kʋsʋ tɩ cɩnnjɩn kpa ɔ tala taladɩɛ'n.
LUK.11.24,1731,"When an unclean spirit leaves a person, it wanders through dry places looking for a place to rest. But it doesnt find any. Then it says, Ill go back to the house I left.","Mɛlɛ mɔ wawɛ ɛtɛ'n fi sʋanlan kʋn anun kɔ fite'n, ɔ kɔ ɛwâ'n-mɔ anun ɛlɔ ɔ kɔ kpʋnndɛ lɩka ɔ tanlan de yɩ́ ɛnwʋnmɩan. Sɛ ɔ kɔ nán ɔ'a nnyan man bie fɩ́ɩ́ a, yɩ́ nwan: Mɩn 'sa mɩn kɔ wʋlʋ mɩn sua'n mɔ n vi nun m'an fite nɩn anun biekun."
LUK.7.29,1731,"Everyone who heard this, including the tax collectors, acknowledged Gods justice because they had been baptized by John.","Bagua'n, yɩ́ lɩlɩ bɛ́ mɔ bɛ dide ajule'n, bɛ tielɩ Zʋan anʋan ɛjɔlɛ'n bɛ man ɔ sɔnɩnlɩn bɛ́. Afɩ bɛ nwunlin kɛ Nyanmɩan atɩn dɩɛ'n tɩ fɔ́ʋ́n."
LUK.18.2,1731,"He said, In a certain city there was a judge who neither feared God nor respected people.","Yɩ́ nwan: Anɩn sʋanlan kʋn wɔ kulo kʋn asʋ ɔ di ɛjɔlɛ. Sʋanlan sɔ'n, ɔ nzulo man Nyanmɩan ɛsɛ yɩ́ nyɩn nzɔ man sʋanlan fɩ́ɩ́."
LUK.8.25,1731,"He said to his disciples, Where is your faith? Filled with awe and wonder, they said to each other, Who is this? He commands even the winds and the water, and they obey him.","M'ɔ yɔlɩ sɔ'n, Zozi kɔ bisa yɩ́ menian'n-mɔ kɛ: Ɛmɔ dedi'n wɔ nin? Ɛjɔlɛ'n kɔ sin bɛ́ nwʋn, esulo kɔ han bɛ́. Bɛ kɔ bisa bisa bɛ́ nwʋn kɛ: Nwan sʋanlan dɩɛ y'ɔ le ɛhɩ? M'ɔ jʋjɔ kele anwʋnman nʋn asutue dede bɛ man yɩ́ anyɩnnzɔ."
LUK.6.23,1731,Rejoice when that happens! Leap for joy because you have a great reward in heaven. Their ancestors did the same things to the prophets.,"Mɔ bɛ 'yɔ ɛmɔ sɔ'n, ɛmɔ lí fɛ bɛ mán bɛ́ nwʋn tɛ bɛ́ bɛ sí abile bɛ húhulu. Ɔ sanlɩn kɛ ɛmɔ 'ba nyan yɩ́ nwʋn ahatua kpili kpa wɔ anwunno ɛlɔ. Afɩ daba, kɛ bɛ́ nan-mɔ helelɩ Nyanmɩan mgbɔmanfʋɛ'n-mɔ ahʋlʋwa nɩn anɩn."
LUK.16.25,1731,"But Abraham said, Child, remember that during your lifetime you received good things, whereas Lazarus received terrible things. Now Lazarus is being comforted and you are in great pain.","M'ɔ hanlɩn sɔ'n, Abalahamʋn kɔ bua yɩ́ kɛ: Mɩ́n wa, kacɩ kɛ wɔ́ anwʋndɩɛ dɩɛ'n, ɛ nyanlɩn yɩ́ mɛlɛ mɔ anɩn ɛ wɔ asɩɛ nɩn asʋ'n. Lazaa kʋsʋ a, ɛfɛ yɛ̂ ɔ tɔlɩ yɩ́ sʋ ɔ. Kɩkaala dɩɛ, yɩ́ lʋa a cɩcɩ ɛwa. Wɔ́ kʋsʋ wɔ́, ɛ lɛ nwun yalɛ."
LUK.9.23,1731,"Jesus said to everyone, All who want to come after me must say no to themselves, take up their cross daily, and follow me.","Ɛhɩ anzin, Zozi kɔ han kɔ hele bɛ́ kʋalaa kɛ: Sʋanlan m'ɔ kulo kɛ ɔ si mɩ́n sʋ'n, n'ɔ susu yɩ́ ti ɔ gua yɩ́ nwʋn sʋ. Nan alɩhɩan biala, ɔ fá yɩ́ kʋlʋwa'n ɔ tʋ́ yɩ́ kɔmɩn sʋ, nán ɔ sí mɩ́n sʋ."
LUK.15.28,1731,"Then the older son was furious and didnt want to enter in, but his father came out and begged him.","Mɔ baa kpain'n tɩlɩ yɩ́ sʋa'n ɔ kɔ fɛ ɛya. Yɩ́ nwan ɔ nwʋlʋ man awulo. Yɩ́ sɩ kɔ fite kɔ a, ɔ kɔ kpata yɩ́ kɛ ɔ wʋ́lʋ awulo."
LUK.10.35,1731,"The next day, he took two full days worth of wages and gave them to the innkeeper. He said, Take care of him, and when I return, I will pay you back for any additional costs.","Bɛ lalɩ alɩ́ɛ hɩnlɩn, ɔ kɔ yɩ esika kɔ man bian'n m'ɔ le kpɛnunsɩn sua'n, nán ɔ'a han ɔ'a hele yɩ́ kɛ: Mɩɩn kɔ o, yɩ́ ti, nɩan bian ɛhɩ asʋ kanlanman. Mɛlɛ mɔ mɩn 'ba sa mɩn ba ɛwa'n, kalɛ biekun mɔ ɛ kɔ bɔ yɩ́ nwʋn'n, mɩn 'tua mɩn man wɔ́."
LUK.17.18,1731,No one returned to praise God except this foreigner.,Bɛ́ nun bie fɩ́ɩ́ a nza a mma nyɩ man Nyanmɩan ayɛ kɛ ɛyɛfʋɛ ɛhɩ ala.
LUK.12.24,1731,"Consider the ravens: they neither plant nor harvest, they have no silo or barn, yet God feeds them. You are worth so much more than birds!.","Ɛmɔ tʋ́ bɛ́ nyɩn bɛ nɩ́an mosunmosun kʋajɛ'n-mɔ. Bɛ nnua man like yɛ̂ bɛ ndɩ man like. Bɛ le man kunman anaan esie mɔ bɛ gua nun like ɔ, kʋsʋ Nyanmɩan ta bɛ́. Ɛmɔ anwʋn cian ɔ tala nnʋnman'n-mɔ!."
LUK.11.25,1731,"When it arrives, it finds the house cleaned up and decorated.",Sɛ ɔ ba ɔ ju ɛbɛlɛ nán ɔ nwun kɛ b'a kpekpian nun b'a sesie nun kanlanman an.
LUK.7.30,1731,But the Pharisees and legal experts rejected Gods will for themselves because they hadnt been baptized by John.,"Nan *Falisifʋɛ'n-mɔ nʋn *mala nɩn asʋ mgbain'n-mɔ dɩɛ, like mɔ Nyanmɩan kulo kɛ ɔ yɔ man bɛ́'n, b'a ndie man. Ɛhɩ ati b'a man Zʋan a nzɔnɩn man bɛ́."
LUK.18.3,1731,"In that city there was a widow who kept coming to him, asking, Give me justice in this case against my adversary.","Anɩn kunlannvʋɛ balasua kʋn kʋsʋ wɔ kulo sɔ nɩn asʋ bie. Kunlannvʋɛ sɔ'n ba tʋ sʋanlan'n m'ɔ di ɛjɔlɛ'n cɩan daa a, yɩ́ nwan: Di mɩ́n ɛjɔlɛ'n m'ɔ la mɩn nʋn mɩ́n kpɔfʋɛ nɩn afian'n man mɩ́n."
LUK.8.26,1731,"Jesus and his disciples sailed to the Gerasenes land, which is across the lake from Galilee.","Zozi nʋn yɩ́ menian'n-mɔ, bɛ kɔ kpɛ Galile asue'n. Bɛ kɔ hɔ kɔ ju yɩ́ nzin ɛlɔ ebue kʋn, Zelazɩ'n-mɔ mân nɩn anun. Mân sɔ'n nʋn Galile mân'n, bɛ́ nyɩn'n wɔ sʋ."
LUK.6.24,1731,"But how terrible for you who are rich, because you have already received your comfort.","Nan ɛmɔ esikafʋɛ'n-mɔ, munnzue hán ɛmɔ! Ɔ sanlɩn kɛ ɛmɔ asa a han ɛmɔ salɩɛ dɩɛ'n dada angʋnmɩn."
LUK.16.26,1731,"Moreover, a great crevasse has been fixed between us and you. Those who wish to cross over from here to you cannot. Neither can anyone cross from there to us.","M'ɔ wɔ nun biekun'n y'ɔ le kɛ bɔnza kpili kʋn la yɛ́ nʋn ɛmɔ afian. Ɔ man bɛ́ mɔ bɛ wɔ ɛwa mɔ bɛ kulo kɛ bɛ kɔ ɛlɔ'n, anaan bɛ́ mɔ bɛ wɔ ɛmɔ ɛlɔ mɔ bɛ kulo kɛ bɛ ba yɛ́ ɛwa'n, bɛ ngʋala man yɩ́ sɔ yɔ."
LUK.9.24,1731,All who want to save their lives will lose them. But all who lose their lives because of me will save them.,"Ɔ sanlɩn kɛ sʋanlan m'ɔ kulo kɛ ɔ kpʋnndɛ yɩ́ ngʋan'n, ɔ 'wu. Nan sʋanlan m'ɔ kɔ hulo mɩ́n ɔ kɔ wu wɔ mɩ́n dunman nun'n, sʋanlan sɔ'n, ɔ 'nyan ngʋan."
LUK.15.29,1731,"He answered his father, Look, Ive served you all these years, and I never disobeyed your instruction. Yet youve never given me as much as a young goat so I could celebrate with my friends.","Baa kpain'n nwan: Baba, m'an sʋ wɔ́ dede afʋɛ kɔ yɔ nyɛ, n nvʋnndʋnlʋn man wɔ́ lé. Kʋsʋ, esile bɔbɔ mgban mɔ mɩn 'fa mɩn tʋn mɩ́n nʋn mɩ́n manngʋn'n-mɔ yɛ di'n, ɛ manlɩn man mɩ́n bie lé."
LUK.10.36,1731,What do you think? Which one of these three was a neighbor to the man who encountered thieves.,"Ɛhɩ a, Zozi nwan: Ɛ nɩan an, anɩn bɛ́ menian nsan'n, benin y'ɔ tɩ sʋanlan'n mɔ ahan kodiawu'n-mɔ kun yɩ́'n, yɩ́ manngʋn ɔ."
LUK.17.19,1731,"Then Jesus said to him, Get up and go. Your faith has healed you.","M'ɔ yɔlɩ sɔ yuelɩ'n, Zozi kɔ han kɔ hele kokobefʋɛ'n kɛ: Jasʋ kɔ, wɔ́ dedi nɩn a le wɔ́ ngʋan."
LUK.12.25,1731,Who among you by worrying can add a single moment to your life?.,"Ɛmɔ anun benin yɛ̂ ɔ fa nzusue tʋ yɩ́ nwʋn an, ɔ 'cɛ asɩɛ nɩn asʋ ɔ?."
LUK.11.26,1731,Then it goes and brings with it seven other spirits more evil than itself. They go in and make their home there. That person is worse off at the end than at the beginning.,"ɔ kɔ fa wawɛ ɛtɛ nsʋ mɔ bɛ́ ti anun tɩ ɛtɛ tala yɩ́ ɔ ba. Bɛ wʋlʋ sua nɩn anun, bɛ ka ɛbɛlɛ bɛ tanlan. Yɩ́ bɛ-yue-asɩɛ, sʋanlan sɔ nɩn asɩtanlan'n yɔ esulo tala daba dɩɛ'n."
LUK.7.31,1731,To what will I compare the people of this generation? Jesus asked. What are they like?.,Zozi kɔ tʋ sʋ kɛ: Nwan bɔbɔ yɛ̂ n vá ajulisʋ menian ɛhɩ-mɔ n zusu bɛ́ ɔ? Nwan yɛ̂ bɛ soman yɩ́ ɔ?.
LUK.18.4,1731,"For a while he refused but finally said to himself, I dont fear God or respect people.","Kunlannvʋɛ'n ba ɔ kan an, sʋanlan'n m'ɔ di ɛjɔlɛ'n ndɛ man yɩ́ sʋ dede ɔ'a hyɛ kpa. Cɩan kʋn, ɔ kɔ se yɩ́ nwʋn kɛ: Ɔ tɩ ananhɔlɛ kɛ mɩn nzulo man Nyanmɩan ɛsɛ mɩ́n nyɩn nzɔ man sʋanlan fɩ́ɩ́."
LUK.8.27,1731,"As soon as Jesus got out of the boat, a certain man met him. The man was from the city and was possessed by demons. For a long time, he had lived among the tombs, naked and homeless.","Mɔ Zozi 'ju asɩ nɩn ala, kulo nɩn asʋ sʋanlan kʋn kɔ a yɩ́ nwʋn ɛbɛlɛ. Sʋanlan sɔ'n, wawɛ ɛtɛ wɔ yɩ́ nun. Yɩ́ nwʋn gua sʋ, nán ɛnɛ bie ɔ. Ɔ nna man sua ɛlɔ. Ɔ la asielɩɛ'n-mɔ asʋ."
LUK.6.25,1731,"How terrible for you who have plenty now, because you will be hungry. How terrible for you who laugh now, because you will mourn and weep.","Munnzue hán ɛmɔ mɔ bɛ́ kʋ a yi'n! Ɔ sanlɩn kɛ ɛhɔɛ 'ba hun ɛmɔ. Ɛmɔ mɔ bɛ lɛ sɩlɩ kɩkaala'n, munnzue hán ɛmɔ! Ɔ sanlɩn kɛ alʋabɔ 'ba han ɛmɔ, ɛmɔ 'ba sun."
LUK.16.27,1731,"The rich man said, Then I beg you, Father, send Lazarus to my fathers house.","Esikafʋɛ'n nwan: Mɩ́n sɩ Abalahamʋn, mɩn 'sɛlɛ wɔ́ kpa, sʋan Lazaa mɩ́n sɩ awulo ɛlɔ, ɔ sanlɩn kɛ mɩ́n nianman nnun wɔ ɛbɛlɛ."
LUK.9.25,1731,What advantage do people have if they gain the whole world for themselves yet perish or lose their lives?.,"Sɛ sʋanlan kʋn nyan mân nɩn anun ninnge'n kʋalaatin, nan sɛ ɔ le man ngʋan an, anɩn nzu nvasʋɛ dɩɛ yɛ̂ ɔ 'nyan yɩ́ sʋ ɔ?."
LUK.15.30,1731,"But when this son of yours returned, after gobbling up your estate on prostitutes, you slaughtered the fattened calf for him.","Nan kɛmɔ wɔ́ wa nɩn a sa a a'n, yɩ́ mɔ ɔ nʋn tutu'n-mɔ b'a li wɔ́ esika'n, yɩ́ lɩlɩ yɛ̂ ɛ kun ɛnalɛ'n mɔ ɔ'a lɔ kpa'n man yɩ́ ɔ."
LUK.10.37,1731,"Then the legal expert said, The one who demonstrated mercy toward him. Jesus told him, Go and do likewise.","Mala nɩn asʋ kpain'n nwan: Nunhan m'ɔ nwunlin yɩ́ nwʋn anwunnvoe ɔ yɔlɛ yɩ́ ye nɩn ɔ. M'ɔ bualɩ ɛhɩ'n, nán Zozi a se yɩ́ kɛ: Wɔ́ kʋsʋ, kɔ nán yɔ yɩ́ sɔ ala."
LUK.17.20,1731,"Pharisees asked Jesus when Gods kingdom was coming. He replied, Gods kingdom isnt coming with signs that are easily noticed.",Ɛlɛhʋn kʋn *Falisifʋɛ'n-mɔ kɛ bisa Zozi kɛ: Cɩan benin yɛ̂ Nyanmɩan 'di yɩ́ belemgbin nɩn ɔ? Zozi kɔ bua bɛ́ kɛ: Nyanmɩan belemgbin elie'n tɩ man like mɔ bɛ nwun yɩ́ bɛ́ nyɩnsʋ ɔ.
LUK.12.26,1731,"If you cant do such a small thing, why worry about the rest?.","Sɛ ɛmɔ ngʋala man m'ɔ tɩ kaan nɩn anun an, anɩn nzukɛ ati yɛ̂ ɛmɔ susu yɩ́ bʋ nga nɩn anwʋn ɔ?."
LUK.11.27,1731,"While Jesus was saying these things, a certain woman in the crowd spoke up: Happy is the mother who gave birth to you and who nursed you.","Mɔ Zozi hanlɩn sɔ yuelɩ'n, balasua kʋn kɔ tɩan nun menian'n-mɔ afian ɛlɔ. Yɩ́ nwan: Nyila hán balasua ɛhɩ m'ɔ wʋlɩ wɔ́ ɛsɛ ɔ nʋanlɩn wɔ́'n."
LUK.7.32,1731,"They are like children sitting in the marketplace calling out to each other, We played the flute for you and you didnt dance. We sang a funeral song and you didnt cry.","Bɛ soman mmatʋnman nganngan mɔ bɛ gugua gua nɩn asʋ, mɔ bɛ lɛ tɛtɩan bɛ se bɛ́ manngʋn'n-mɔ kɛ: Y'a bɔ abile dede ɛmɔ a nzi man! Y'a tʋ alʋabɔ ejue dede ɛmɔ a nzun man."
LUK.18.5,1731,"but I will give this widow justice because she keeps bothering me. Otherwise, there will be no end to her coming here and embarrassing me.","Nan kʋsʋ, kɛmɔ kunlannvʋɛ balasua ɛhɩ man mɩn nnyan mɩn nwʋn'n, mɩn 'di yɩ́ ɛjɔlɛ'n mɩn man yɩ́. Sɛ m'an nyɔ man yɩ́ sɔ a, ɔ 'tan mɩ́n nyɩnsʋ."
LUK.8.28,1731,"When he saw Jesus, he shrieked and fell down before him. Then he shouted, What have you to do with me, Jesus, Son of the Most High God? I beg you, dont torture me.","M'ɔ nwunlin Zozi'n, ɔ kɔ tɩan. Ɔ kɔ hɔ kɔ tu kɔ tɔ yɩ́ ja nun. Ɔ kɔ tɩan sɛlɛ kpa, Yɩ́ nwan: Zozi, Anwunno Nyanmɩan Kpili Awa, ɛ se mɩ́n sɛ? Mɩn 'sɛlɛ wɔ́, n'ɛ se mɩ́n sa fɩ́ɩ́."
LUK.6.26,1731,How terrible for you when all speak well of you. Their ancestors did the same things to the false prophets.,"Munnzue hán ɛmɔ mɔ menian'n-mɔ kʋalaatin kan ɛmɔ anwʋn ɛjɔlɛ kpa'n. Afɩ daba, kɛ bɛ́ nan-mɔ hanlɩn ato mgbɔmanfʋɛ'n-mɔ anwʋn ɛjɔlɛ kpa nɩn anɩn."
LUK.16.28,1731,I have five brothers. He needs to warn them so that they dont come to this place of agony.,"Yɩ́ dɩɛ ɔ ju ɛlɔ a, anɩn ɔ kan kele bɛ́ kɛ mɩɩn nwun yalɛ kpa, nán bɛ́ kʋsʋ, b'a mma man ɛwa yalɛ nɩn anun bie."
LUK.9.26,1731,"Whoever is ashamed of me and my words, the Human Onewill be ashamed of that person when he comes in his glory and in the glory of the Father and of the holy angels.","Sʋanlan m'ɔ kɔ sa mɩ́n nʋn mɩ́n Nʋan Ɛjɔlɛ nɩn anwʋn nyian'n, mɛlɛ mɔ Mân Baa'n 'ba a yɩ́ anunminnyanmʋn'n ɔ nʋn Sɩɛ'n nʋn yɩ́ anwʋntɩɛ mmɔfʋɛ'n-mɔ anunminnyanmʋn nɩn anun'n, ɔ 'sa sʋanlan sɔ nɩn anwʋn nyian."
LUK.15.31,1731,"Then his father said, Son, you are always with me, and everything I have is yours.","Yɩ́ sɩ nwan: Mɩ́n wa, wɔ́ dɩɛ ɛ nʋn mɩ́n yɛ̂ yɛ tɩ ɛwa cɩan daa ɔ. Ninnge kʋalaa mɔ n ne yɩ́'n tɩ wɔ́ kʋsʋ wɔ́ dɩɛ."
LUK.10.38,1731,"While Jesus and his disciples were traveling, Jesus entered a village where a woman named Martha welcomed him as a guest.","Kɛmɔ anɩn Zozi nʋn yɩ́ menian'n-mɔ aja wɔ atunnun'n, bɛ hɔlɩ juli kulo kʋn asʋ. Mɔ bɛ juli ɛbɛlɛ'n, balasua kʋn kɔ sike bɛ́ yɩ́ awulo. Bɛ fɛlɛ balasua sɔ'n Maatɩ."
LUK.17.21,1731,"Nor will people say, Look, here it is! or There it is! Dont you see? Gods kingdom is already among you.",Bɛ ngan man kɛ: Ɛ 'nwun yɩ́ anaan Yɩ́ ahɩ. Afɩ ɛmɔ nwún yɩ́ kɛ Nyanmɩan lɛ di yɩ́ belemgbin nɩn ɛmɔ afian ɛwa.
LUK.12.27,1731,"Notice how the lilies grow. They dont wear themselves out with work, and they dont spin cloth. But I say to you that even Solomon in all his splendor wasnt dressed like one of these.","Ɛmɔ nɩ́an kɛ ebo nɩn anun ndile'n-mɔ mɔ bɛ le ndetele'n-mɔ kpɩn fifi'n. Bɛ nni man junman, bɛ nnwʋn man ɛtanlan. Nan kʋsʋ, mɩɩn kan mɩn kele ɛmɔ kɛ belemgbin Salomʋn muonun nʋn yɩ́ anyanbɛnwʋn'n m'ɔ nyanlɩn yɩ́'n, taladɩɛ m'ɔ tɩ kanlanman kɛ ndetele'n-mɔ, ɔ'a nwula man bie lé."
LUK.11.28,1731,"But he said, Happy rather are those who hear Gods word and put it into practice.","Nan mɔ balasua nɩn anʋan tɔlɩ'n, Zozi nwan: Nyila lɩlɩ hán bɛ́ mɔ bɛ tie Nyanmɩan Anʋan Ɛjɔlɛ'n mɔ ɛsɛ bɛ nanndɩ sʋ'n."
LUK.7.33,1731,"John the Baptist came neither eating bread nor drinking wine, and you say, He has a demon.","Ɔ sanlɩn kɛ Zʋan Batisi walɩ, ɔ nni man alɩɛ, ɛsɛ ɔ nnʋn man nzan, nan kʋsʋ ɛmɔ nwan: Wawɛ ɛtɛ yɛ̂ ɔ wɔ yɩ́ nun ɔ."
LUK.18.6,1731,"The Lord said, Listen to what the unjust judge says.","Mɔ yɛ́ Mɩn buli anyɩnndala sɔ'n yuelɩ'n, ɔ kɔ han kɔ tʋ sʋ kɛ: Ɛmɔ tíe ɛjɔlɛ mɔ sʋanlan ɛtɛfʋɛ ɛhɩ m'ɔ di ɛjɔlɛ'n lɛ kan'n!."
LUK.8.29,1731,"He said this because Jesus had already commanded the unclean spirit to come out of the man. Many times it had taken possession of him, so he would be bound with leg irons and chains and placed under guard. But he would break his restraints, and the demon would force him into the wilderness.","M'ɔ man ɔ lɛ kan sɔ'n, y'ɔ le kɛ Zozi lɛ man wawɛ ɛtɛ'n m'ɔ wɔ yɩ́ nun'n tu. Wawɛ ɛtɛ'n tɔ yɩ́ sʋ mɛlɛ'n bie anun. Bɛ fa ngɔnzɔngɔnzɔ bɛ cɩ yɩ́ sa nʋn yɩ́ ja a, ɔ bubu nun. Wawɛ ɛtɛ'n cʋɩn yɩ́ kɔ ɛwâ nɩn anun."
LUK.6.27,1731,But I say to you who are willing to hear: Love your enemies. Do good to those who hate you.,"Nan ɛmɔ mɔ bɛ lɛ tie mɩ́n'n, mɩɩn kan mɩn kele ɛmɔ kɛ: Ɛmɔ húlo bɛ́ mɔ bɛ kpɔ ɛmɔ'n. Ɛmɔ yɔ́ bɛ́ ye."
LUK.16.29,1731,"Abraham replied, They have Moses and the Prophets. They must listen to them.","Abalahamʋn kɔ bua yɩ́ kɛ: Moyizɩ mala'n wɔ bɛ́ sa nun, bɛ nʋn mgbɔmanfʋɛ'n-mɔ yɛ̂ bɛ tɩ ɛlɔ ɔ. Man bɛ tíe bɛ́."
LUK.9.27,1731,I assure you that some standing here wont die before they see Gods kingdom.,"Mɩɩn kan yɩ́ ananhɔlɛ mɩn kele ɛmɔ kɛ menian ɛhɩ-mɔ mɔ b'a yia ɛwa'n, bɛ́ kʋalaa bɛ ngo yue man wu, mmie-mɔ 'nwun Nyanmɩan Belemgbin Mân'n bɛ́ nyɩnsʋ."
LUK.15.32,1731,But we had to celebrate and be glad because this brother of yours was dead and is alive. He was lost and is found.,"Nan kʋsʋ, ɔ fata kɛ yɛ di ndutue. Ɔ sanlɩn kɛ wɔ́ nianman'n mɔ ɛ nwun yɩ́ ɛbɛlɛ'n, ɔ'a wu ɛsɛ ɔ'a tinnge, ɔ minlinlin yɛ̂ m'an nwun yɩ́ ɔ."
LUK.10.39,1731,"She had a sister named Mary, who sat at the Lords feet and listened to his message.","Maatɩ le yɩ́ nianman balasua kʋn ɛbɛlɛ, bɛ fɛlɛ yɩ́ Mali. Malɩ kɔ tanlan yɛ́ Mɩn aja abʋ, ɔ lɛ tie ɛjɔlɛ'n m'ɔ lɛ kan'n, ɔ nʋn ninnge'n-mɔ m'ɔ lɛ kele'n."
LUK.17.22,1731,"Then Jesus said to the disciples, The time will come when you will long to see one of the days of the Human One,and you wont see it.","Ɛhɩ anzin, Zozi kɔ han kɔ hele yɩ́ menian'n-mɔ kɛ: Mɛlɛ'n 'ba ju mɔ cɩan kʋn ɛmɔ alʋa 'ba lɔ *Mân Baa'n, kʋsʋ ɛmɔ ngɔ nwun man yɩ́."
LUK.12.28,1731,"If God dresses grass in the field so beautifully, even though its alive today and tomorrow its thrown into the furnace, how much more will God do for you, you people of weak faith!.","Ndile'n-mɔ mɔ bɛ wɔ ebo nɩn anun ɛnɛ, mɔ ɛhɩnman bɛ 'ju bɛ gua sɩ̂n nun'n, sɛ Nyanmɩan sesie bɛ́ sʋa, ɔ yɔ sɛ mɔ ɔ ngo nɩan man ɛmɔ ɔ ngɔ tala man bɛ́ ɔ? Ɛmɔ dedi'n tɩ kaan!."
LUK.11.29,1731,"When the crowds grew, Jesus said, This generation is an evil generation. It looks for a sign, but no sign will be given to it except Jonahs sign.","Kɛmɔ anɩn menian dɔʋn kpa lɛ yia Zozi anwʋn ɛbɛlɛ'n, ɔ kɔ han kɔ hele bɛ́ kɛ: Ajulisʋ menian'n-mɔ ati anun tɩ ɛtɛ. Bɛ kulo kɛ bɛ yɔ asinbɛnwʋn like bɛ kele bɛ́. Nan bɛ nyɔ man asinbɛnwʋn like fɩ́ɩ́ kʋn bɛ ngele man bɛ́. Asinbɛnwʋn like mɔ bɛ 'yɔ bɛ kele bɛ́'n, y'ɔ le kpɔmanfʋɛ *Zonasɩ dɩɛ'n."
LUK.7.34,1731,"Yet the Human Onecame eating and drinking, and you say, Look, a glutton and a drunk, a friend of tax collectors and sinners.","Mân Baa'n kʋsʋ a a, ɔ di alɩɛ, ɔ nʋn nzan, ɛsɛ ɛmɔ nwan: Bɛ nɩ́an sʋanlan ɛhɩ, yɩ́ dɩɛ, ɔ njʋnlɩn ɛjɔlɛ fɩ́ɩ́ kɛ alɩɛ nʋn nzan ɛjɔlɛ ala yɛ̂ ɔ jʋnlɩn ɔ. Yɩ́ manngʋn y'ɔ le bɛ́ mɔ bɛ dide ajule'n ɔ nʋn ɛtɛfʋɛ'n-mɔ."
LUK.18.7,1731,Wont God provide justice to his chosen people who cry out to him day and night? Will he be slow to help them?.,"Sɛ ɛtɛfʋɛ ɛhɩ m'ɔ di ɛjɔlɛ'n kʋala kɛ ɔ di sʋanlan ɛjɔlɛ maan yɩ́ kunnun jɔ a, asʋ Nyanmɩan lɩlɩ yɛ̂ yɩ́ mma'n-mɔ sun fɛlɛ yɩ́ kɔngɔɛ nʋn eyue a, ɔ nni man bɛ́ ɛjɔlɛ mman man bɛ́ ɔ? Asʋ ɔ 'cɛ nán ɔ'a bʋka bɛ́ ɔ?."
LUK.8.30,1731,"Jesus asked him, What is your name? Legion, he replied, because many demons had entered him.","Zozi kɔ bisa yɩ́ kɛ: Ɛ li sɛ? Yɩ́ nwan: Bɛ fɛlɛ mɩ́n nwala nwala. Afɩ wawɛ ɛtɛ dɔʋn kpa wɔ yɩ́ nun, yɩ́ ti yɛ̂ ɔ man ɔ lɛ kan sɔ ɔ."
